pitch_id,game_date,game_pk,game_type,at_bat_number,pitch_number,inning,inning_topbot,outs_when_up,home_team,away_team,player_name,pitcher,batter,stand,p_throws,balls,strikes,count,pitcher_advantage_count,is_two_strike,is_first_pitch,times_through_order,pitch_type,pitch_name,pitch_name_raw,description,events,type,bb_type,is_strike,is_swing,is_contact,is_whiff,is_csw,is_in_zone,is_chase,zone,release_speed,effective_speed,release_spin_rate,release_extension,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,arm_angle,launch_speed,launch_angle,hit_distance_sc,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,delta_run_exp,bat_speed,swing_length,is_hard_hit,home_score,away_score,bat_score,fld_score,has_video,video_url,video_level,video_notes
823992_49_5,2026-08-24,823992,R,49,5,6,Bot,1,LAA,CLE,"Messick, Parker",800048,687093,R,L,1,2,1-2,True,True,False,3,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,12,95.3,95.7,1990,6.3,1.02,54.2,5.45,0.47,1.05,1.257415647,3.90897843,3.301624016,1.666240158,38.8,,,,,,,0.053,,,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-ball-to-vaughn-grissom-oeoh1m?partnerId=web_multimedia-search_video-share,Pitch,
823992_49_4,2026-08-24,823992,R,49,4,6,Bot,1,LAA,CLE,"Messick, Parker",800048,687093,R,L,1,2,1-2,True,True,False,3,CH,Changeup,Changeup,foul,none,S,none,True,True,True,False,False,False,True,12,85.6,84.6,1767,6.0,1.38,54.46,5.55,1.13,0.14,1.511119066,2.685992739,3.301624016,1.666240158,36.7,71.8,25.0,82.0,,,,0.0,56.5,6.6,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-foul-to-vaughn-grissom-zzjpwx?partnerId=web_multimedia-search_video-share,Pitch,
823992_49_3,2026-08-24,823992,R,49,3,6,Bot,1,LAA,CLE,"Messick, Parker",800048,687093,R,L,1,1,1-1,False,False,False,3,CH,Changeup,Changeup,swinging_strike_blocked,none,S,none,True,True,False,True,True,False,True,13,86.2,85.7,1918,6.1,1.33,54.37,5.43,1.31,0.05,-0.387376708,0.702058826,3.301624016,1.666240158,34.2,,,,,,,-0.067,61.0,7.6,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-swinging-strike-blocked-to-vaughn-grissom?partnerId=web_multimedia-search_video-share,Pitch,
823992_49_2,2026-08-24,823992,R,49,2,6,Bot,1,LAA,CLE,"Messick, Parker",800048,687093,R,L,1,0,1-0,False,False,False,3,FF,Four-Seam Fastball,4-Seam Fastball,called_strike,none,S,none,True,False,False,False,True,True,False,1,93.4,93.5,2149,6.6,1.09,53.92,5.47,0.31,1.32,-0.411824506,3.40116435,3.301624016,1.666240158,39.5,,,,,,,-0.046,,,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-called-strike-to-vaughn-grissom-dur28c?partnerId=web_multimedia-search_video-share,Pitch,
823992_49_1,2026-08-24,823992,R,49,1,6,Bot,1,LAA,CLE,"Messick, Parker",800048,687093,R,L,0,0,0-0,False,False,True,3,CH,Changeup,Changeup,blocked_ball,none,B,none,False,False,False,False,False,False,False,14,84.6,83.7,1661,6.1,1.31,54.43,5.42,1.31,-0.04,0.614077208,0.660256358,3.301624016,1.666240158,36.8,,,,,,,0.035,,,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-ball-in-dirt-to-vaughn-grissom-sm7dmn?partnerId=web_multimedia-search_video-share,Pitch,
823992_48_6,2026-08-24,823992,R,48,6,6,Bot,1,LAA,CLE,"Messick, Parker",800048,545361,R,L,3,2,3-2,False,True,False,3,SL,Slider,Slider,ball,walk,B,none,False,False,False,False,False,False,False,13,86.3,87.0,2446,6.5,1.06,53.96,5.45,-0.5,0.12,-1.338162845,1.848438707,3.243700787,1.637007874,43.8,,,,,0.698089,0.7,0.337,,,False,1,4,1,4,True,https://www.mlb.com/video/mike-trout-walks-twukpj?partnerId=web_multimedia-search_video-share,Pitch,
823992_48_5,2026-08-24,823992,R,48,5,6,Bot,1,LAA,CLE,"Messick, Parker",800048,545361,R,L,2,2,2-2,False,True,False,3,SL,Slider,Slider,ball,none,B,none,False,False,False,False,False,False,False,12,85.1,85.5,2522,6.4,1.15,54.12,5.5,-0.47,-0.07,1.625881247,2.761270567,3.243700787,1.637007874,44.0,,,,,,,0.111,,,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-ball-to-mike-trout-efgh8w?partnerId=web_multimedia-search_video-share,Pitch,
823992_48_4,2026-08-24,823992,R,48,4,6,Bot,1,LAA,CLE,"Messick, Parker",800048,545361,R,L,1,2,1-2,True,True,False,3,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,12,95.3,95.5,2189,6.4,1.05,54.05,5.45,0.57,1.32,0.73871652,4.034026332,3.243700787,1.637007874,39.6,,,,,,,0.052,,,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-ball-to-mike-trout-lpdu24?partnerId=web_multimedia-search_video-share,Pitch,
823992_48_3,2026-08-24,823992,R,48,3,6,Bot,1,LAA,CLE,"Messick, Parker",800048,545361,R,L,1,1,1-1,False,False,False,3,SL,Slider,Slider,swinging_strike,none,S,none,True,True,False,True,True,True,False,5,86.5,86.8,2317,6.4,1.15,54.1,5.47,-0.53,0.49,0.211570107,2.661128666,3.243700787,1.637007874,41.1,,,,,,,-0.071,68.5,6.3,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-swinging-strike-to-mike-trout?partnerId=web_multimedia-search_video-share,Pitch,
823992_48_2,2026-08-24,823992,R,48,2,6,Bot,1,LAA,CLE,"Messick, Parker",800048,545361,R,L,1,0,1-0,False,False,False,3,FF,Four-Seam Fastball,4-Seam Fastball,called_strike,none,S,none,True,False,False,False,True,True,False,1,93.6,93.6,2154,6.4,0.98,54.11,5.49,0.52,1.35,-0.408104628,3.149776695,3.243700787,1.637007874,44.4,,,,,,,-0.05,,,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-called-strike-to-mike-trout-9qm8s1?partnerId=web_multimedia-search_video-share,Pitch,
823992_48_1,2026-08-24,823992,R,48,1,6,Bot,1,LAA,CLE,"Messick, Parker",800048,545361,R,L,0,0,0-0,False,False,True,3,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,12,93.3,93.1,2035,6.3,1.0,54.18,5.56,0.46,1.3,0.732061866,3.914134351,3.243700787,1.637007874,42.3,,,,,,,0.042,,,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-ball-to-mike-trout-hqfhti?partnerId=web_multimedia-search_video-share,Pitch,
823992_47_2,2026-08-24,823992,R,47,2,6,Bot,0,LAA,CLE,"Messick, Parker",800048,687263,R,L,1,0,1-0,False,False,False,3,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,field_out,X,line_drive,False,True,True,False,False,True,False,2,93.8,93.3,2156,6.3,1.05,54.19,5.53,0.44,1.34,0.029696811,2.694539492,3.169980315,1.59980315,42.0,88.6,25.0,293.0,0.086,0.087,0.0,-0.303,70.4,6.0,False,1,4,1,4,True,https://www.mlb.com/video/zach-neto-lines-out-to-right-fielder-angel-martinez?partnerId=web_multimedia-search_video-share,Pitch,
823992_47_1,2026-08-24,823992,R,47,1,6,Bot,0,LAA,CLE,"Messick, Parker",800048,687263,R,L,0,0,0-0,False,False,True,3,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,12,93.2,92.7,2066,6.3,1.11,54.19,5.59,0.63,1.33,1.020169211,2.994375248,3.169980315,1.59980315,42.0,,,,,,,0.044,,,False,1,4,1,4,True,https://www.mlb.com/video/parker-messick-ball-to-zach-neto-euypxv?partnerId=web_multimedia-search_video-share,Pitch,
823992_41_2,2026-08-24,823992,R,41,2,5,Bot,2,LAA,CLE,"Messick, Parker",800048,518595,R,L,0,1,0-1,True,False,False,2,CH,Changeup,Changeup,hit_into_play,field_out,X,ground_ball,False,True,True,False,False,False,True,14,86.9,86.4,1796,6.2,1.17,54.31,5.56,1.44,0.01,1.102167162,2.046346108,3.194553806,1.612204724,41.8,71.0,-21.0,5.0,0.043,0.039,0.0,-0.215,73.6,7.9,False,1,2,1,2,True,https://www.mlb.com/video/travis-d-arnaud-grounds-out-pitcher-parker-messick-to-shortstop-brayan-ro?partnerId=web_multimedia-search_video-share,Pitch,
823992_41_1,2026-08-24,823992,R,41,1,5,Bot,2,LAA,CLE,"Messick, Parker",800048,518595,R,L,0,0,0-0,False,False,True,2,FF,Four-Seam Fastball,4-Seam Fastball,called_strike,none,S,none,True,False,False,False,True,True,False,3,93.8,94.1,2185,6.5,1.06,54.04,5.53,0.42,1.39,0.545691924,2.936512898,3.194553806,1.612204724,42.1,,,,,,,-0.043,,,False,1,2,1,2,True,https://www.mlb.com/video/parker-messick-called-strike-to-travis-d-arnaud?partnerId=web_multimedia-search_video-share,Pitch,
823992_40_4,2026-08-24,823992,R,40,4,5,Bot,1,LAA,CLE,"Messick, Parker",800048,694203,R,L,0,2,0-2,True,True,False,2,CH,Changeup,Changeup,swinging_strike,strikeout,S,none,True,True,False,True,True,False,True,14,87.0,86.9,1771,6.3,1.17,54.18,5.54,1.13,0.16,0.96001463,1.552707803,3.250721785,1.640551181,39.8,,,,,0.0,0.0,-0.163,70.3,9.2,False,1,2,1,2,True,https://www.mlb.com/video/denzer-guzman-strikes-out-swinging-bdfaob?partnerId=web_multimedia-search_video-share,Pitch,
823992_40_3,2026-08-24,823992,R,40,3,5,Bot,1,LAA,CLE,"Messick, Parker",800048,694203,R,L,0,2,0-2,True,True,False,2,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,6,95.1,95.3,2219,6.5,0.91,53.98,5.5,0.28,1.47,0.610606576,2.339777943,3.250721785,1.640551181,41.1,64.8,58.0,164.0,,,,0.0,69.7,8.3,False,1,2,1,2,True,https://www.mlb.com/video/parker-messick-foul-to-denzer-guzman-lx6l2s?partnerId=web_multimedia-search_video-share,Pitch,
823992_40_2,2026-08-24,823992,R,40,2,5,Bot,1,LAA,CLE,"Messick, Parker",800048,694203,R,L,0,1,0-1,True,False,False,2,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,False,True,11,94.2,94.7,2210,6.4,0.97,54.07,5.56,0.44,1.32,-0.017572646,3.865726613,3.250721785,1.640551181,40.7,73.1,31.0,229.0,,,,-0.057,72.7,6.9,False,1,2,1,2,True,https://www.mlb.com/video/parker-messick-foul-to-denzer-guzman-zwdaik?partnerId=web_multimedia-search_video-share,Pitch,
823992_40_1,2026-08-24,823992,R,40,1,5,Bot,1,LAA,CLE,"Messick, Parker",800048,694203,R,L,0,0,0-0,False,False,True,2,CH,Changeup,Changeup,called_strike,none,S,none,True,False,False,False,True,True,False,3,84.7,84.7,1711,6.2,1.2,54.34,5.58,1.22,0.24,0.643716999,3.177769432,3.250721785,1.640551181,37.8,,,,,,,-0.041,,,False,1,2,1,2,True,https://www.mlb.com/video/parker-messick-called-strike-to-denzer-guzman?partnerId=web_multimedia-search_video-share,Pitch,
823992_39_3,2026-08-24,823992,R,39,3,5,Bot,0,LAA,CLE,"Messick, Parker",800048,695681,R,L,2,0,2-0,False,False,False,2,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,field_out,X,popup,False,True,True,False,False,True,False,5,93.3,93.4,2224,6.4,0.88,54.05,5.55,0.51,1.36,-0.26995748,2.4211782,3.219127297,1.624606299,43.1,74.1,59.0,169.0,0.034,0.034,0.0,-0.386,70.4,7.6,False,1,2,1,2,True,https://www.mlb.com/video/christian-moore-pops-out-to-second-baseman-angel-genao?partnerId=web_multimedia-search_video-share,Pitch,
823992_39_2,2026-08-24,823992,R,39,2,5,Bot,0,LAA,CLE,"Messick, Parker",800048,695681,R,L,1,0,1-0,False,False,False,2,CH,Changeup,Changeup,ball,none,B,none,False,False,False,False,False,False,False,13,85.3,84.9,1767,6.3,1.09,54.19,5.51,1.29,0.12,-0.511812247,1.253157649,3.219127297,1.624606299,37.8,,,,,,,0.083,,,False,1,2,1,2,True,https://www.mlb.com/video/parker-messick-ball-to-christian-moore-fc6evl?partnerId=web_multimedia-search_video-share,Pitch,
823992_39_1,2026-08-24,823992,R,39,1,5,Bot,0,LAA,CLE,"Messick, Parker",800048,695681,R,L,0,0,0-0,False,False,True,2,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,12,93.0,92.9,2175,6.3,0.84,54.18,5.6,0.53,1.29,0.673498227,3.875942324,3.219127297,1.624606299,42.5,,,,,,,0.044,,,False,1,2,1,2,True,https://www.mlb.com/video/parker-messick-ball-to-christian-moore-elcihg?partnerId=web_multimedia-search_video-share,Pitch,
823992_33_7,2026-08-24,823992,R,33,7,4,Bot,2,LAA,CLE,"Messick, Parker",800048,672569,R,L,3,2,3-2,False,True,False,2,CH,Changeup,Changeup,hit_into_play,field_out,X,popup,False,True,True,False,False,False,True,13,86.8,86.4,1953,6.3,1.14,54.15,5.41,1.04,0.3,-0.386002545,0.822808951,2.955839895,1.491732283,38.5,77.9,72.0,121.0,0.006,0.008,0.0,-0.288,66.3,7.7,False,1,1,1,1,True,https://www.mlb.com/video/gustavo-campero-pops-out-to-first-baseman-nathaniel-lowe-in-foul-territor?partnerId=web_multimedia-search_video-share,Pitch,
823992_33_6,2026-08-24,823992,R,33,6,4,Bot,2,LAA,CLE,"Messick, Parker",800048,672569,R,L,2,2,2-2,False,True,False,2,CH,Changeup,Changeup,ball,none,B,none,False,False,False,False,False,False,False,14,85.6,84.9,1881,6.2,1.12,54.32,5.55,1.26,0.15,1.714173492,1.363564336,2.955839895,1.491732283,39.5,,,,,,,0.037,,,False,1,1,1,1,True,https://www.mlb.com/video/parker-messick-ball-to-gustavo-campero-cillqc?partnerId=web_multimedia-search_video-share,Pitch,
823992_33_5,2026-08-24,823992,R,33,5,4,Bot,2,LAA,CLE,"Messick, Parker",800048,672569,R,L,1,2,1-2,True,True,False,2,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,11,95.9,95.9,2119,6.5,0.89,54.04,5.44,0.07,1.29,-1.531673128,2.776826298,2.955839895,1.491732283,41.8,,,,,,,0.042,,,False,1,1,1,1,True,https://www.mlb.com/video/parker-messick-ball-to-gustavo-campero-zkmdcd?partnerId=web_multimedia-search_video-share,Pitch,
823992_33_4,2026-08-24,823992,R,33,4,4,Bot,2,LAA,CLE,"Messick, Parker",800048,672569,R,L,1,2,1-2,True,True,False,2,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,3,96.2,96.2,2165,6.5,0.87,54.03,5.48,0.15,1.28,0.497543503,2.948190737,2.955839895,1.491732283,40.9,87.1,12.0,199.0,,,,0.0,60.1,5.4,False,1,1,1,1,True,https://www.mlb.com/video/parker-messick-foul-to-gustavo-campero-tsnh0e?partnerId=web_multimedia-search_video-share,Pitch,
823992_33_3,2026-08-24,823992,R,33,3,4,Bot,2,LAA,CLE,"Messick, Parker",800048,672569,R,L,0,2,0-2,True,True,False,2,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,11,96.5,96.2,2168,6.4,0.85,54.12,5.5,0.25,1.47,-0.337858611,4.097733444,2.955839895,1.491732283,39.5,,,,,,,-0.014,,,False,1,1,1,1,True,https://www.mlb.com/video/parker-messick-ball-to-gustavo-campero-icdewe?partnerId=web_multimedia-search_video-share,Pitch,
823992_33_2,2026-08-24,823992,R,33,2,4,Bot,2,LAA,CLE,"Messick, Parker",800048,672569,R,L,0,1,0-1,True,False,False,2,FF,Four-Seam Fastball,4-Seam Fastball,swinging_strike,none,S,none,True,True,False,True,True,False,True,12,95.4,95.4,2130,6.4,0.99,54.05,5.53,0.24,1.49,0.340319473,3.353411111,2.955839895,1.491732283,41.2,,,,,,,-0.047,60.7,5.7,False,1,1,1,1,True,https://www.mlb.com/video/parker-messick-swinging-strike-to-gustavo-campero?partnerId=web_multimedia-search_video-share,Pitch,
823992_33_1,2026-08-24,823992,R,33,1,4,Bot,2,LAA,CLE,"Messick, Parker",800048,672569,R,L,0,0,0-0,False,False,True,2,CH,Changeup,Changeup,foul,none,S,none,True,True,True,False,False,False,True,14,85.8,84.8,1714,6.3,1.22,54.22,5.52,1.49,-0.1,0.621683111,0.974625904,2.955839895,1.491732283,37.6,,,,,,,-0.028,70.9,7.5,False,1,1,1,1,True,https://www.mlb.com/video/parker-messick-foul-to-gustavo-campero-gvkjnf?partnerId=web_multimedia-search_video-share,Pitch,
823992_32_5,2026-08-24,823992,R,32,5,4,Bot,1,LAA,CLE,"Messick, Parker",800048,642350,R,L,2,2,2-2,False,True,False,2,CH,Changeup,Changeup,swinging_strike,strikeout,S,none,True,True,False,True,True,False,True,14,86.5,85.6,1914,6.1,1.27,54.36,5.54,1.33,0.09,1.3353002,2.408284981,3.305134514,1.668011811,37.8,,,,,0.0,0.0,-0.287,73.2,7.9,False,1,1,1,1,True,https://www.mlb.com/video/jose-siri-strikes-out-swinging-t0dis7?partnerId=web_multimedia-search_video-share,Pitch,
823992_32_4,2026-08-24,823992,R,32,4,4,Bot,1,LAA,CLE,"Messick, Parker",800048,642350,R,L,1,2,1-2,True,True,False,2,CH,Changeup,Changeup,blocked_ball,none,B,none,False,False,False,False,False,False,False,14,87.5,87.1,1922,6.3,1.18,54.23,5.47,1.44,0.23,0.58062127,0.04537706,3.305134514,1.668011811,39.2,,,,,,,0.032,,,False,1,1,1,1,True,https://www.mlb.com/video/parker-messick-ball-in-dirt-to-jose-siri-5jwpxv?partnerId=web_multimedia-search_video-share,Pitch,
823992_32_3,2026-08-24,823992,R,32,3,4,Bot,1,LAA,CLE,"Messick, Parker",800048,642350,R,L,1,1,1-1,False,False,False,2,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,1,95.4,95.3,2252,6.3,0.91,54.16,5.54,0.43,1.34,-0.297211609,2.974066836,3.305134514,1.668011811,40.6,83.2,19.0,240.0,,,,-0.079,62.4,5.4,False,1,1,1,1,True,https://www.mlb.com/video/parker-messick-foul-to-jose-siri?partnerId=web_multimedia-search_video-share,Pitch,
823992_32_2,2026-08-24,823992,R,32,2,4,Bot,1,LAA,CLE,"Messick, Parker",800048,642350,R,L,1,0,1-0,False,False,False,2,CH,Changeup,Changeup,missed_bunt,none,S,none,True,True,False,True,True,False,True,14,87.1,86.3,1879,6.2,1.24,54.34,5.51,1.51,-0.05,1.12544543,1.767914713,3.305134514,1.668011811,36.4,,,,,,,-0.058,12.3,2.0,False,1,1,1,1,True,https://www.mlb.com/video/parker-messick-missed-bunt-to-jose-siri?partnerId=web_multimedia-search_video-share,Pitch,
823992_32_1,2026-08-24,823992,R,32,1,4,Bot,1,LAA,CLE,"Messick, Parker",800048,642350,R,L,0,0,0-0,False,False,True,2,CH,Changeup,Changeup,blocked_ball,none,B,none,False,False,False,False,False,False,False,14,87.1,86.5,1790,6.3,1.11,54.19,5.48,1.17,-0.16,0.246321954,0.573248668,3.305134514,1.668011811,36.3,,,,,,,0.018,,,False,1,1,1,1,True,https://www.mlb.com/video/parker-messick-ball-in-dirt-to-jose-siri?partnerId=web_multimedia-search_video-share,Pitch,
823992_31_5,2026-08-24,823992,R,31,5,4,Bot,1,LAA,CLE,"Messick, Parker",800048,694208,L,L,2,2,2-2,False,True,False,2,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,single,X,line_drive,False,True,True,False,False,False,True,12,96.1,96.0,2282,6.4,0.79,54.12,5.55,0.47,1.33,0.276900729,3.424153476,3.040091864,1.534251969,44.2,80.9,19.0,246.0,0.98,0.91,0.9,0.596,,,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-in-play-run-s-to-moises-ballesteros?partnerId=web_multimedia-search_video-share,Pitch,
823992_31_4,2026-08-24,823992,R,31,4,4,Bot,1,LAA,CLE,"Messick, Parker",800048,694208,L,L,2,1,2-1,False,False,False,2,SL,Slider,Slider,swinging_strike,none,S,none,True,True,False,True,True,True,False,7,87.3,87.3,2468,6.4,0.98,54.07,5.59,-0.87,0.01,-0.34015003,1.614382293,3.040091864,1.534251969,44.3,,,,,,,-0.111,70.0,8.4,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-swinging-strike-to-moises-ballesteros-mzt0u0?partnerId=web_multimedia-search_video-share,Pitch,
823992_31_3,2026-08-24,823992,R,31,3,4,Bot,1,LAA,CLE,"Messick, Parker",800048,694208,L,L,1,1,1-1,False,False,False,2,SL,Slider,Slider,ball,none,B,none,False,False,False,False,False,False,False,13,87.3,87.6,2510,6.4,0.8,54.06,5.57,-0.34,0.4,-1.184045936,1.672169263,3.040091864,1.534251969,44.8,,,,,,,0.052,,,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-ball-to-moises-ballesteros-ajtcng?partnerId=web_multimedia-search_video-share,Pitch,
823992_31_2,2026-08-24,823992,R,31,2,4,Bot,1,LAA,CLE,"Messick, Parker",800048,694208,L,L,0,1,0-1,True,False,False,2,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,11,94.9,95.0,2281,6.4,0.8,54.13,5.52,0.52,1.35,-0.545280425,4.015208563,3.040091864,1.534251969,42.0,,,,,,,0.027,,,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-ball-to-moises-ballesteros-v4sdlp?partnerId=web_multimedia-search_video-share,Pitch,
823992_31_1,2026-08-24,823992,R,31,1,4,Bot,1,LAA,CLE,"Messick, Parker",800048,694208,L,L,0,0,0-0,False,False,True,2,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,2,95.7,95.4,2332,6.4,0.78,54.08,5.56,0.65,1.39,0.203367547,2.784989678,3.040091864,1.534251969,43.5,69.0,48.0,200.0,,,,-0.06,63.3,6.1,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-foul-to-moises-ballesteros-vumydb?partnerId=web_multimedia-search_video-share,Pitch,
823992_30_3,2026-08-24,823992,R,30,3,4,Bot,0,LAA,CLE,"Messick, Parker",800048,687093,R,L,0,2,0-2,True,True,False,2,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,fielders_choice_out,X,ground_ball,False,True,True,False,False,False,True,11,96.2,95.8,2216,6.3,0.98,54.24,5.51,0.18,1.41,-0.005962261,3.589582126,3.301624016,1.666240158,40.0,91.0,-1.0,47.0,0.274,0.251,0.0,-0.14,61.1,5.6,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-in-play-out-s-to-vaughn-grissom?partnerId=web_multimedia-search_video-share,Pitch,
823992_30_2,2026-08-24,823992,R,30,2,4,Bot,0,LAA,CLE,"Messick, Parker",800048,687093,R,L,0,1,0-1,True,False,False,2,CH,Changeup,Changeup,foul,none,S,none,True,True,True,False,False,False,True,14,87.2,86.4,1877,6.2,1.08,54.33,5.57,1.24,0.14,1.112853662,1.722174154,3.301624016,1.666240158,41.0,64.8,51.0,167.0,,,,-0.074,60.2,7.6,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-foul-to-vaughn-grissom-m0taia?partnerId=web_multimedia-search_video-share,Pitch,
823992_30_1,2026-08-24,823992,R,30,1,4,Bot,0,LAA,CLE,"Messick, Parker",800048,687093,R,L,0,0,0-0,False,False,True,2,CH,Changeup,Changeup,foul_tip,none,S,none,True,True,True,False,False,False,True,14,87.0,86.2,1901,6.1,1.15,54.36,5.57,1.1,-0.17,0.978748184,1.862153503,3.301624016,1.666240158,38.7,,,,,,,-0.062,71.0,7.4,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-foul-tip-to-vaughn-grissom?partnerId=web_multimedia-search_video-share,Pitch,
823992_29_3,2026-08-24,823992,R,29,3,4,Bot,0,LAA,CLE,"Messick, Parker",800048,545361,R,L,0,2,0-2,True,True,False,2,CH,Changeup,Changeup,hit_into_play,single,X,ground_ball,False,True,True,False,False,False,True,14,86.3,86.2,1993,6.4,1.15,54.13,5.6,1.16,0.24,1.221313246,1.521330877,3.243700787,1.637007874,37.8,83.1,9.0,144.0,0.426,0.387,0.9,0.557,68.4,8.0,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-in-play-no-out-to-mike-trout?partnerId=web_multimedia-search_video-share,Pitch,
823992_29_2,2026-08-24,823992,R,29,2,4,Bot,0,LAA,CLE,"Messick, Parker",800048,545361,R,L,0,1,0-1,True,False,False,2,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,2,93.8,94.1,2208,6.4,0.87,54.09,5.56,0.5,1.36,0.065235729,3.012589012,3.243700787,1.637007874,42.0,83.4,30.0,282.0,,,,-0.05,74.5,6.4,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-foul-to-mike-trout-wpdmua?partnerId=web_multimedia-search_video-share,Pitch,
823992_29_1,2026-08-24,823992,R,29,1,4,Bot,0,LAA,CLE,"Messick, Parker",800048,545361,R,L,0,0,0-0,False,False,True,2,CU,Curveball,Curveball,called_strike,none,S,none,True,False,False,False,True,True,False,3,78.8,78.8,2257,6.3,0.95,54.18,5.62,-1.23,-0.55,0.736862041,2.946839535,3.243700787,1.637007874,43.9,,,,,,,-0.04,,,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-called-strike-to-mike-trout-1ksrld?partnerId=web_multimedia-search_video-share,Pitch,
823992_28_2,2026-08-24,823992,R,28,2,4,Bot,0,LAA,CLE,"Messick, Parker",800048,687263,R,L,0,1,0-1,True,False,False,2,SI,Sinker,Sinker,hit_into_play,single,X,line_drive,False,True,True,False,False,True,False,6,93.5,93.9,2164,6.5,1.07,53.95,5.6,0.87,0.92,0.475869938,2.170257799,3.169980315,1.59980315,40.8,108.3,10.0,216.0,0.886,0.876,0.9,0.487,79.4,6.3,True,0,1,0,1,True,https://www.mlb.com/video/zach-neto-singles-on-a-sharp-line-drive-to-center-fielder-petey-halpin?partnerId=web_multimedia-search_video-share,Pitch,
823992_28_1,2026-08-24,823992,R,28,1,4,Bot,0,LAA,CLE,"Messick, Parker",800048,687263,R,L,0,0,0-0,False,False,True,2,FF,Four-Seam Fastball,4-Seam Fastball,called_strike,none,S,none,True,False,False,False,True,True,False,2,93.6,93.6,2233,6.5,0.94,54.0,5.59,0.34,1.44,-0.084349967,3.005646663,3.169980315,1.59980315,43.3,,,,,,,-0.042,,,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-called-strike-to-zach-neto?partnerId=web_multimedia-search_video-share,Pitch,
823992_23_5,2026-08-24,823992,R,23,5,3,Bot,2,LAA,CLE,"Messick, Parker",800048,518595,R,L,2,2,2-2,False,True,False,1,CH,Changeup,Changeup,swinging_strike,strikeout,S,none,True,True,False,True,True,False,True,14,87.4,87.0,1851,6.2,1.16,54.26,5.53,1.42,0.0,0.591737892,1.001534047,3.194553806,1.612204724,42.2,,,,,0.0,0.0,-0.22,70.7,8.5,False,0,1,0,1,True,https://www.mlb.com/video/travis-d-arnaud-strikes-out-swinging-h1rbwj?partnerId=web_multimedia-search_video-share,Pitch,
823992_23_4,2026-08-24,823992,R,23,4,3,Bot,2,LAA,CLE,"Messick, Parker",800048,518595,R,L,2,1,2-1,False,False,False,1,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,5,93.7,94.1,2099,6.5,0.88,54.03,5.58,0.15,1.31,0.258581757,2.524530125,3.194553806,1.612204724,45.3,77.3,58.0,204.0,,,,-0.079,75.1,7.7,False,0,1,0,1,True,https://www.mlb.com/video/parker-messick-foul-to-travis-d-arnaud?partnerId=web_multimedia-search_video-share,Pitch,
